user_id,actions_total_count,average_action_duration,sessions_total_duration
091tr8kfd2,25,4,16
09305vitud,46,5,78
0940ozm46m,4,12,9
094ai9ik0z,30,1,4
094ckscl1b,8,5,3
094p06d13k,1,1,0
09583mrq8r,9,17,57
0958ttsi5u,8,19,47
095jwlhw61,2,27,22
0960lm86f9,5,9,5
096h51u6zi,1,55,59
096jhzlk0q,16,8,32
0971ydcr3o,9,9,14
09774lzudp,12,5,8
097z8n5xc8,37,5,71
098lol05g4,2,5,0
0996tnqw4w,33,6,69
09994suc6k,3,29,29
099d06hjwk,13,6,14
099n90vunc,16,4,10
099pbqsgho,8,16,41
099q9e8kv2,5,20,26
099szzzxpl,26,9,94
09abxvmayp,17,4,9
09at1lgyo9,4,3,0
09b3f09syn,0,5,0
09b9tl1tgp,12,11,36
09bt0s12ou,4,7,2
09c16kusgy,14,13,61
09c2ikd9v2,10,7,11
09c6bee60z,36,3,27
09cdxlprj3,3,7,2
09cmwgn2qi,7,7,7
09cwiavmqe,10,7,12
09d7d2mwwx,2,8,2
09dgwsr8s6,9,20,66
09dryiyyyl,17,8,31
09dya1lv3v,19,10,64
09f0uohmet,2,2,0
09f6x76z80,23,11,99
09f893syzc,24,7,55
09fuw56yc0,12,10,31
09g5i1ghz5,6,7,5
09gqbz46wc,5,8,4
09gsblijd3,14,6,15
09gxpft9ol,7,14,23
09h105tth5,20,10,72
09hj7tf07k,19,11,80
09hskivns6,6,6,3
09ht495dso,9,9,13
09i6snfh9n,8,9,13
09ifk7dxb6,8,6,5
09j16sp5rp,16,5,14
09j79f1uxv,11,7,10
09j8dzfflw,35,6,88
09korunys1,15,6,14
09kv167f7j,9,16,44
09lnrfqbc3,6,5,2
09ltlf29ab,14,5,10
09lx925uj4,2,13,4
09m2triz9j,0,0,0
09m5b5ma83,11,16,58
09m8leig09,7,9,9
09m8ptfo6a,13,2,2
09maswzu0q,6,5,2
09mtbgii30,21,2,3
09mvp595ik,8,3,1
09myx3kzfp,1,17,4
09nfk52450,28,8,88
09nqwd7ll2,13,14,64
09nrl0dn49,21,8,52
09nsvm563d,7,5,3
09ovhrpl90,7,3,1
09qmf4m54j,14,6,16
09qn30wkzz,16,8,31
09rcnpvm3s,5,6,2
09s9xj35og,2,5,0
09sffeo8ji,27,2,6
09sroumeof,40,5,75
09sta2n33z,19,4,12
09t0iktb6b,12,6,12
09t0vkjf3n,6,12,12
09t83i1jcn,7,7,6
09tbh1n6wx,5,4,1
09tkp219ag,13,11,39
09ts2x492p,16,4,10
09ttvj7ydj,19,6,25
09u45ypcbm,3,18,14
09u4hr90w8,6,7,5
09u6htydfg,16,10,52
09vj0niuoc,5,11,8
09vmak1f1a,2,3,0
09vujiqwjm,13,4,5
09w4e5rugk,12,5,8
09x1vbdonw,7,15,27
09xscn0n4w,6,8,6
09y0aakzqr,3,24,26
09y5h23sox,12,5,7
09y7jlo3nk,7,4,2
09ybwrxb4s,29,7,73
09z3opnsvy,50,4,83
09z46wr657,7,5,3
09z8jpw1kt,2,5,0
09zugc5ps0,5,6,2
09zzgqsdx2,19,5,16
0a0yi5n9er,12,10,33
0a16hyldvv,7,6,4
0a19w3s9ye,10,15,49
0a1cgxan7s,21,2,5
0a1dw0xqzh,2,2,0
0a27aofskr,11,6,9
0a2q3ihdft,19,11,73
0a348m0yba,4,10,5
0a3c7j5egt,1,1,0
0a3pvckiwj,16,6,16
0a3t6ugdcq,6,6,4
0a4g9fd85a,4,17,16
0a53mqv8oe,4,8,4
0a5bnb9bs4,3,11,4
0a5tv6xd0h,8,10,16
0a6oypwxv9,5,30,63
0a6yyrqhdo,19,5,18
0a6z3fc0bj,7,13,20
0a70bn0spc,4,5,1
0a75kan8y6,12,15,63
0a7uiv44ok,15,4,8
0a7v3jfffq,17,10,52
0a86z1sy4f,3,17,12
0a8cdrdznh,1,6,0
0a8fi0kwxt,25,3,9
0a8py3zi1y,16,15,97
0a8z97agfw,17,4,11
0a9ov4ens2,1,5,0
0a9u9rm1lm,0,0,0
0aa0km1dvp,11,17,69
0aa10p2yco,15,8,29
0aa318nsaa,5,12,11
0aa9bzfc36,28,7,68
0ab1qd7sz2,5,36,91
0abrzkor9p,17,9,41
0abx4s7z35,3,5,1
0abyzlw864,21,3,6
0abz01stgc,6,5,2
0acd983g4u,10,2,1
0acgomkep6,10,13,38
0acxnwiuig,22,5,19
0ad4601muv,10,19,71
0adife8ssl,6,7,5
0adnzdetes,10,18,63
0aeckb5cog,6,13,16
0aefglbf72,7,11,15
0af0mo0heo,7,24,71
0afi3upa61,9,22,87
0afrxqlr6s,7,4,2
0afuxb0wty,3,25,29
0ag7jpp0d6,9,13,27
0ag7otxch1,20,2,5
0agu1etdtn,14,4,6
0ah4wo1bl3,1,2,0
0ahiqxwwio,14,9,32
0ahmr2od85,5,12,10
0ahzg57dxd,20,10,67
0ai0wryeb0,26,5,32
0ajdbp5orf,5,29,68
0akmq6rmd9,29,2,9
0akqdk4qv0,5,3,0
0albgg7ke2,3,23,21
0alccy960l,5,15,17
0alkttzp4h,22,10,86
0am2y4zpus,14,11,49
0am3mqcznp,10,5,5
0ami1ev8ho,16,11,58
0amwtnfxke,20,6,31
0an5fa0o5y,2,4,0
0anj4wslsx,22,8,52
0anpypr5s5,14,4,6
0anzlo70ib,13,6,13
0ao16clpmx,10,14,41
0ao1k7kj1t,1,5,0
0aoa1guw1t,6,11,12
0aochracbc,1,4,0
0aooyconk1,10,5,7
0ap8d3fxkw,21,11,94
0apgz920zv,6,24,50
0aponhpbz0,36,5,57
0aq1dur8m3,8,5,4
0aqv44zp06,15,8,27
0ar0xi9ujt,16,4,10
0arjpcarx1,5,13,13
0arv4l3bvf,2,10,2
0arvvxqihp,5,13,14
0asqrmz8jc,14,8,22
0assymj545,4,5,1
0at6jbvbi5,15,5,13
0at8gipv14,9,20,74
0atfnrj0ag,27,7,58
0atfoiyqvk,5,3,0
0auj90bl7u,4,4,1
0aukjozmpu,6,7,4
0awc3ykd6e,26,5,28
0awfsfsk14,22,2,5
0awm11f7u1,16,6,21
0awvleens1,12,8,18
0axct0jrgo,1,6,0
0axhxz1wuv,9,9,14
0axomsna4f,15,4,6
0ay5g677n7,29,6,51
0aybdw22id,7,7,6
0aym663pk7,14,8,22
0aym8i45if,5,17,21
0az9e13aep,16,11,60
0azezw1b7z,8,14,29
0azgtb0w3a,13,9,26
0azthr8rfd,9,13,29
0b01u63olo,6,28,73
0b0b7qtpjn,14,3,5
0b0lzqb3yt,1,3,0
0b0r5pn9zg,19,3,8
0b0w1gtz4e,8,7,7
0b19kbtkvd,14,3,4
0b1m3rinns,3,52,95
0b1ptvklc8,7,13,20
0b1twtz73a,16,10,48
0b2095gcmh,25,7,54
0b2508tiqb,2,30,27
0b2xsnkt13,4,3,0
0b37wx5l13,2,9,2
0b3hg2ofxh,12,5,6
0b3uvzfa44,15,7,20
0b3w03mqsq,17,4,9
0b445z5rfw,13,5,10
0b4ktbfh3q,10,14,38
0b4nyvf0hp,7,3,1
0b5c3dfzhb,0,0,0
0b5umeuq92,5,10,8
0b6h6uevnl,14,5,9
0b74loaxdx,7,9,11
0b78xf2gms,22,7,43
0b7ahb1o0z,30,5,32
0b7mn4g1nj,33,2,12
0b7oo5mema,19,3,6
0b86qvfk4n,7,15,26
0b8dd58ktd,7,29,92
0b8txamx64,36,4,34
0b8u6taq8g,6,6,3
0b9fwu47b8,11,12,38
0b9o9pnjpw,1,2,0
0b9usdr4e5,5,3,0
0ba0nwfus9,27,5,36
0ba52kdkti,3,4,0
0bai1bqlg5,8,5,4
0batyyvsfs,7,8,6
0bb9rcgbyj,10,11,22
0bbm936tcq,28,4,21
0bc4eiqd0u,22,5,24
0bccbfvkeb,5,10,6
0bd1rwlfr7,45,1,9
0bditojwfe,10,3,2
0bdyef3vgx,2,22,12
0bf0roqtbv,8,12,21
0bf1dw6kwa,12,12,38
0bfjujl567,13,4,7
0bfuurs3iq,2,12,4
0bge2rbw78,8,10,16
0bgnak223b,14,15,84
0bh3chq3c3,8,21,65
0bhcsaz6jz,9,13,27
0bhmx7bp62,6,21,39
0bhpifr7ie,29,8,90
0bhxdnvl6d,13,3,4
0bi3bf8unj,48,4,52
0bi8b5q0f4,9,2,1
0bie8dxyib,16,4,10
0bijp49oaj,22,8,56
0bivkkg0r9,12,7,12
0bizso0s21,4,12,7
0bj3nd41rp,10,4,3
0bj4qpupjz,6,6,3
0bjgbiajnh,5,10,6
0bjrqzm60p,4,4,0
0bk9g23v36,4,7,2
0bklnwprp0,4,10,6
0bksyrcx96,5,11,9
0bku4qne03,5,19,31
0bkysqsdtj,1,25,9
0bl4ey3feb,16,8,27
0blfsvahxp,5,26,53
0blgnm5in3,9,5,4
0bm7hqicpu,3,36,58
0bmv37869s,19,8,38
0bn474t7r3,3,33,50
0bnd070ibn,9,8,11
0bny8b9kha,2,58,98
0bo299uzoz,8,5,5
0boe1ctks5,11,10,23
0boevjrpi3,22,5,24
0bolokkk8i,14,7,17
0bomejxz31,20,10,73
0bowdb8tzo,8,5,4
0bp6k127j9,2,6,1
0bphhgifqb,10,3,2
0bq0x2e0sq,0,50,25
0bq9ni4x11,14,3,5
0bqasz64mr,13,8,23
0bqcimhg43,7,12,19
0bqnnwhrnl,4,8,3
0bqy90g1sv,5,9,6
0br8jt5m6s,11,3,2
0brf3dke01,9,9,16
0brmza9ksl,30,2,7
0bs61iny4d,0,0,0
0bt1zd1br5,11,6,10
0bt72fmceb,8,6,6
0btaqfqokn,11,11,27
0btjssatcn,13,4,6
0bu4aaiq9l,8,7,6
0bu6dga01u,8,24,87
0buh35vx68,3,4,0
0busk5wsfj,12,5,6
0bv1o2sorj,17,9,45
0bvizzxkap,1,17,4
0bvsrwln59,4,3,0
0bvvr8zx57,4,36,70
0bw0u82t1i,8,3,1
0bw8n0ebeu,18,4,9
0bwaxopyb8,10,12,29
0bwo43nwbt,6,8,6
0bxts5vxg3,10,9,17
0by3t9a4v8,14,10,34
0bylpicago,12,11,35
0byo8n2thj,9,5,5
0byq1zdl3m,16,3,6
0bzfz7pzqv,6,7,5
0bzjkyokmt,6,15,22
0bzlwq4ujk,19,4,10
0c0nghb6mr,17,11,63
0c17f0r43k,16,14,86
0c18i10azm,14,11,43
0c1esuommi,24,7,53
0c1mck49xg,14,8,21
0c1qb6rqpo,27,4,21
0c1v5k84ml,7,7,6
0c23gqpf6y,8,15,37
0c30n6n9x0,4,25,39
0c3klu8srg,10,5,5
0c3mq97367,8,7,8
0c3nkfq67h,24,10,97
0c4urlhpei,19,3,8
0c4vmr4yv6,14,4,5
0c4wrfjncn,20,9,63
0c5766u0y7,11,3,3
0c5v4kyisu,25,8,70
0c67w2vh7t,5,4,1
0c6e0yqgnw,17,8,36
0c6gu2ln7p,15,3,3
0c6h5dqzoo,7,11,16
0c703kb6fz,0,1,0
0c71bbdwm2,10,6,7
0c7xa3taw5,28,2,7
0c7xxzqj9k,20,4,16
0c7ytvd6t9,16,7,26
0c86txpac0,40,3,29
0c896sp7pz,15,9,32
0c8kn52682,3,8,3
0c9hhypyu6,19,7,37
0c9kql99kp,6,8,6
0cadpf8v1y,19,11,73
0caj09srce,8,14,31
0cb14bs193,13,12,48
0cbodtnodk,31,5,45
0cbp0in9ew,32,1,3
0cbzg2alkr,30,7,84
0cc4s01n3x,18,7,32
0ccanuz0i4,12,7,13
0ccirpdtcn,4,2,0
0cclbpg8i5,13,3,3
0cda1z54ya,4,28,46
0cdf1tkxzy,3,13,7
0ce4q4er54,5,4,1
0cef55zmjj,8,5,3
0cei6w8np0,13,7,17
0ces69td12,3,5,1
0cf3774ukt,16,7,24
0cf3a0l9fl,12,17,81
0cfql54i0a,48,2,23
0cfso4uxwq,35,2,13
0cfuf70yax,23,3,11
0cfvvstr65,20,5,22
0cgnyaopfo,21,5,18
0cgqgbxve2,14,2,2
0cgrkhco24,11,11,26
0ch6i4isuo,7,14,22
0ch6tgcdxd,2,0,0
0chd9fr9gn,14,15,87
0chekfk0oq,3,8,3
0chetf9md5,10,8,16
0chh3ca7o0,5,6,3
0chm0wvaqg,8,3,1
0chrvmewb3,5,32,81
0chwruxivl,9,22,88
0ciexa5tsi,3,27,28
0cihp1qc8j,17,3,4
0cjfnw7xn2,15,9,34
0ck0bjus88,0,1,0
0ck0fdzw12,30,3,18
0ck6xzcwph,30,7,67
0ckkx9x3l4,9,13,28
0cklmv351s,27,9,88
0ckn1p1t1h,5,6,2
0cksxjbf5w,0,4,0
0cm68km99k,16,3,5
0cmspd5xhv,3,14,8
0co6s86hgb,9,19,61
0cp002u8e1,19,3,5
0cp0bt8s12,8,4,2
0cpl61aaw8,9,7,8
0cpn2tzade,32,4,34
0cpwl1r57c,3,8,2
0cq3z8rgyt,18,2,3
0cqesmfcs0,1,26,10
0crbllays5,3,18,13
0crk6b8um8,10,5,7
0crpgmep6w,18,8,39
0crr2a1uw1,0,1,0
0crstf67x4,43,5,91
0cs85yjyq8,3,46,97
0cso3wpzcq,7,6,4
0cucm6ha6y,12,15,64
0cue8owzif,5,35,81
0cupa475k4,34,6,73
0cuwkmmeo0,0,1,0
0cv1wj6wd5,5,15,15
0cvk7jktso,9,8,13
0cvlzp25ke,22,4,14
0cw0aaoeza,5,12,10
0cw1k4dxz3,19,5,19
0cw5x0x9wh,11,14,52
0cwrhe4co8,0,1,0
0cwyr23ent,5,12,10
0cy56unpvk,12,17,85
0cy6xt6m3j,12,17,89
0cyihyw891,4,18,18
0czykvn3dg,4,7,2
0d07b01gfn,4,20,22
0d0bhzs3al,26,4,26
0d0bq1sutg,7,5,2
0d0h1i2d36,13,12,50
0d0mnlxucd,14,8,23
0d0nxaww56,10,4,4
0d1984luov,3,3,0
0d1h0hk9x2,10,9,18
0d1utz3c3h,9,3,1
0d218f6kb7,16,2,3
0d25q5ewu2,12,3,3
0d2ps4xwv3,19,8,42
0d3acbea8x,9,24,95
0d3njr9uvd,26,2,7
0d4czepow0,5,23,41
0d4i2wpzfj,9,4,3
0d52ss93bz,17,5,16
0d5hrl4ukn,5,8,4
0d5mgktkuo,11,12,33
0d5otcfqld,21,6,33
0d5vybwfbk,24,2,6
0d6b1mhn8l,29,8,82
0d6g3f9ap7,17,10,54
0d6ht43u0q,22,6,36
0d6itzdu1i,14,17,97
0d7a86p0uq,16,5,13
0d7cfa72ml,15,16,96
0d7kjw5s77,13,4,4
0d811bmhzf,3,42,69
0d87bh11nk,6,4,2
0d8epmiqjt,7,22,54
0d9hwik5sh,4,7,2
0d9tjoo7kj,8,11,20
0dasjzc2t9,7,12,18
0dbnhg6yrq,25,10,96
0dbt2xqf1d,13,11,40
0ddpvxh5di,10,5,5
0ddrepu154,6,22,46
0de25mri9t,13,7,15
0dek29a51c,8,6,6
0denobyvm6,8,6,5
0denvfh51r,5,4,1
0dfddwzgg9,5,6,3
0dg5h6860z,50,2,19
0di3c3ceq4,2,8,1
0di5ymsezn,31,4,27
0diiozk5hx,17,4,9
0dikxapo7h,14,10,36
0diky3ofir,12,5,8
0dj26gqxi0,7,4,2
0dj3kp79ao,9,19,67
0djm0y2pyp,15,4,6
0djongscwz,8,15,34
0dk7pkt0kj,7,3,1
0dk9by4gix,15,4,8
0dkut4fgfo,16,3,6
0dky5lu66t,7,3,1
0dkykm0f9p,10,13,37
0dl4kd1e1v,19,6,24
0dl6vmi4jx,24,7,53
0dlauz3l4m,4,29,47
0dlmjw7rrk,12,7,15
0dlopl9n33,17,11,63
0dlv33pkd4,12,16,74
0dmvigvarp,14,16,97
0dn4tfj6gw,16,4,10
0dnnpbrgh7,16,10,54
0dnpq8q3f5,16,10,50
0do0cycx7e,12,9,24
0donfvguzg,20,11,79
0dotuq9s3u,12,6,10
0dp4ftxf2i,5,14,13
0dp5zpv513,12,13,49
0dpawim6ot,21,3,10
0dq4o8aghm,3,14,8
0dr2c4os86,11,11,31
0drjk2ix25,5,7,4
0drl7z8wkc,4,3,0
0drplnhpnx,25,6,44
0dry9kp4t5,0,1,0
0ds4c70ska,2,2,0
0dsgpf8lik,6,6,3
0dsmeqipog,3,7,2
0dsx2cowci,13,11,40
0dtlb98a8j,6,13,16
0dtmpe953q,6,4,1
0dtwm5epa7,16,10,45
0dudvax1ew,37,6,91
0dv8vmvlg1,8,17,43
0dw6qub5fq,9,7,8
0dwp1m5lsd,15,12,62
0dwtsmbzqq,2,4,0
0dxmjvp0lq,9,10,18
0dy1kgndmk,5,8,5
0dyhzkxiyv,3,1,0
0dyrxsgjly,7,6,5
0dz6g27xka,6,3,1
0dzdidjyjo,21,8,51
0dzm3e7pix,14,8,26
0dzpxyqrf4,13,3,3
0dzu2sh8yw,5,8,4
0e05jsu5yu,16,4,8
0e09pv00ip,6,15,23
0e0c9y2nt5,21,4,14
0e0p6zwcmq,14,5,10
0e0r0wfe4v,9,5,5
0e0sp0khxc,5,11,8
0e1dni7cqq,19,8,39
0e1ul6qdjr,11,4,4
0e3rbnxk7e,12,13,52
0e4xse7kuh,2,3,0
0e5ikfufqt,30,4,33
0e5ub8jeat,3,16,11
0e74tf52ks,22,2,3
0e7huelm24,1,3,0
0e7o7b62am,27,2,9
0e7ogk1gos,9,9,15
0e8h6x9f4q,9,7,8
0e8kwvawm6,12,2,1
0e8xxqcgm5,15,4,8
0e8ysep4da,12,15,63
0e9370tkdz,23,7,41
0e9gncvppa,19,8,43
0e9rascg0c,5,8,5
0ea1j5alwq,8,6,4
0eaalqpxzo,18,9,44
0eab2y0v5k,5,5,2
0eabu76s8b,1,1,0
0echy68189,6,14,21
0ed0aw6d99,19,7,37
0ed4cd2ox2,0,11,1
0ede4mv9sm,9,3,2
0ednnbz2ek,20,3,7
0eecr06fpy,1,14,3
0een3e1irq,19,1,2
0eesf275i4,8,9,11
0eezwbsr54,7,8,9
0efb3eghh4,9,8,12
0eg7rigfxc,19,3,7
0eg8w4kdon,4,6,2
0eg8y7hh1l,19,2,3
0egdel3igl,4,5,1
0egfgfln58,6,23,55
0egz622v26,17,9,40
0ehxdhxsrk,21,2,2
0eiad1dbhy,9,11,24
0ej1jw1yxy,5,10,7
0ejjsbt0mj,20,4,10
0ejqxbw152,0,4,0
0ejw5w4v1p,6,15,22
0ekarob8yx,21,10,72
0ekn330eam,22,9,65
0eknujixso,8,13,23
0el9vvp49a,13,3,2
0elj6w72jv,8,10,15
0elz4jwty7,13,15,74
0elz7hy1x0,15,4,9
0emuz7z1dp,11,4,5
0enasvk8hn,10,18,60
0enq0phoc3,11,6,9
0eo98b0vzw,9,10,19
0eoip1wwod,0,14,2
0eox576pzx,16,8,35
0epxi40qyx,10,6,8
0eq5o06b8f,8,13,25
0eq8wrmkbh,10,19,77
0eq949h9fd,29,4,26
0eqadcaqqf,5,35,78
0eqbgamets,1,7,1
0er0m8imj3,6,13,15
0ersaea9fg,30,7,82
0ertylift3,17,5,13
0es4eytzyt,18,3,6
0es5ojukfg,9,7,8
0es86pgau1,5,20,27
0es8db1mt9,18,7,30
0esq6t6bj2,3,1,0
0et0q1fdvt,2,6,1
0et252bz38,19,6,22
0etota4kz4,14,16,85
0euampnoxg,22,5,25
0euuhdhh2k,31,3,19
0euxj3anrf,32,4,25
0ev18cvshw,5,4,1
0ev3g55o9s,10,10,19
0evzwsfwzw,22,7,46
0ew4i5yo65,5,34,91
0ew4zsd3g8,5,14,16
0exgoxkco3,3,27,33
0exsbsvnn0,5,6,3
0eywuxp23i,16,8,33
0ez8php1cs,4,8,3
0ezjo8qfyq,6,16,25
0ezvrtvj56,19,10,64
0f09puf1iy,0,0,0
0f0qw78h2v,18,12,81
0f0yciyjbh,4,4,1
0f2hezdw24,10,2,1
0f2kmfxlj0,1,6,0
0f3759bc76,5,8,4
0f3q9q00qu,7,15,28
0f3rf3ihat,13,17,89
0f3y303udu,9,7,8
0f3zw4zl25,1,1,0
0f50umst72,11,15,57
0f5ljbs9q9,4,7,3
0f5nkcnnmu,20,2,5
0f5rwj6a0q,6,6,3
0f5sk7u0vi,15,6,14
0f67a9rs1z,21,9,63
0f69ebol95,10,8,16
0f6amxulpo,15,10,44
0f6g0cr428,12,3,2
0f6u7gb72r,3,27,25
0f7ijc71q5,5,11,9
0f7tw8twuj,9,5,5
0f7u3wwuot,13,15,76
0f7wrsy1un,11,19,94
0f8b288j07,19,7,35
0f93utryjr,12,11,33
0f9gqk2kqi,8,4,3
0f9n7wbum8,3,5,1
0fa03k5hjz,5,21,34
0faf35c3sp,7,4,2
0fap2zv5mg,21,11,89
0fb16oltz4,3,6,1
0fbpi5ln7m,4,38,86
0fczi4wltf,8,6,5
0fd5dhvhku,14,3,4
0fd76c4y1v,20,6,27
0fdjp780ot,17,8,35
0fe4m8vxxk,13,4,5
0fe7hackg9,12,4,5
0fexih4s2e,23,10,94
0ffhi0fkyc,14,7,18
0ffn362g19,9,13,33
0ffnpisxd2,5,7,4
0fg0338kuj,13,4,6
0fg2up6dcu,3,18,14
0fgbjtriaq,17,4,12
0fgeemmp08,15,7,22
0fgjmy46gv,20,6,24
0fh6h45iw4,4,0,0
0fiw7zttef,13,5,9
0fj1fam5b8,16,13,84
0fjffldr3f,7,15,28
0fjungt73r,15,4,9
0fk089vyxm,8,16,37
0fk3v4691i,6,31,90
0fk4gav3of,8,16,34
0fkvff40ou,14,6,13
0flod0reww,3,18,14
0fmjuoa1cp,8,6,6
0fmo886o2z,5,5,2
0fmygvzjhf,15,5,10
0fnedwovlb,11,6,8
0fo848rzb0,35,5,55
0fp3xmvuyi,13,5,7
0fp8wzmdfz,4,7,3
0fq5pf6t14,11,12,34
0fqk77y6up,23,7,43
0fqmsfn3hf,20,5,19
0fr01f7ehr,14,5,10
0fr5s1nmxc,10,22,97
0frlh78xq0,19,10,61
0fs8zmuud5,5,12,10
0fs9divq66,2,4,0
0fsoe3fn70,29,6,57
0fsxfwaco7,14,9,32
0ft0mqx0ah,13,7,16
0ft11zsl67,0,0,0
0ft9dcl4im,4,20,23
0fu1f5x2j5,8,17,37
0fu5e5el2z,2,7,1
0fuv18cn2u,21,7,33
0fv0abcusb,18,6,20
0fv4302yhz,13,4,6
0fv6o19725,0,0,0
0fvgxe40ur,15,9,39
0fwcrn0js4,6,5,3
0fwpmwrbqq,8,16,35
0fwprc0kic,0,1,0
0fwybs23a6,18,12,79
0fynrh9p5j,12,17,80
0fyvqqytz5,3,9,4
0fzv6btfv6,18,3,8
0g0b2dt36v,34,4,34
0g0ec7478p,4,9,4
0g0f2zm4jy,12,14,53
0g0gb6e834,25,3,10
0g0kdossez,29,2,8
0g0phsb133,8,4,2
0g0ue31ype,6,7,4
0g1n50ntpd,7,11,15
0g1sbm09nh,0,0,0
0g29luut1p,12,10,31
0g2k71dzzb,18,12,87
0g2lcnbbd2,15,5,10
0g2x3l8yjg,16,3,4
0g2xq4m20f,20,12,94
0g3fkp6xii,11,10,25
0g3r9oity9,7,4,2
0g43e15sra,8,14,26
0g5824drtz,12,17,87
0g5x4rvj6l,4,6,2
0g618g1jsc,14,5,9
0g6blbo21l,11,7,11
0g7619ussj,0,4,0
0g7bumb84f,3,41,60
0g7ieoihsq,17,10,51
0g7jw7t736,11,6,10
0g7nu85pk4,5,19,25
0g7qjqlz9c,19,8,38
0g7y0zno31,11,4,5
0g85bli9ux,5,12,12
0g8xw41onu,19,3,8
0g9fd9vlra,3,14,9
0ga4gtih13,2,6,1
0ga6e0f8o2,15,6,16
0ga98czgu4,5,30,69
0gadqyjag7,5,3,0
0gawrbb1iy,10,10,20
0gb1gxbe5x,6,21,44
0gb3kt6nuy,1,35,18
0gb3rdur2j,1,2,0
0gbchpdliq,12,15,60
0gbl58i92m,2,31,29
0gbnibe4jf,29,5,43
0gbnxc2cut,16,6,17
0gc3apbt4d,11,7,14
0gc8r5idj4,19,5,20
0gck7wadcb,25,2,5
0gclg50yp4,9,8,12
0gcn5dr6ta,30,5,34
0gcpbels9n,19,7,34
0gd2rnw7iw,11,18,77
0gdae22atz,17,3,5
0gdls24bqr,18,3,7
0gejvd0lbm,34,3,22
0geneqm9vs,0,1,0
0gfo9icb85,15,10,43
0ggmc0llje,9,3,2
0ggorsi28r,12,15,59
0ggpfbtpi3,2,5,0
0gii4y4ie4,69,2,54
0gilqbvzge,5,3,0
0giqid8pur,13,14,63
0gizwtasu5,22,2,6
0gj0d0ngtr,2,3,0
0gjidkdd3f,6,26,56
0gjwwhk788,15,10,44
0gjypmsbpa,43,3,27
0gkhrinfno,15,5,13
0gkn6i5axi,16,5,15
0gla3wag8s,13,3,3
0glrdcbvob,22,8,51
0gls10dle8,13,8,23
0gltlihx1h,9,4,3
0gm2mbaeiz,7,10,12
0gmj81s86k,5,12,13
0gmqbnetiq,1,5,0
0gn315h2u9,21,8,53
0gneidd1ft,11,15,55
0gnjp14jx1,22,8,50
0gnqwq2tjf,11,6,9
0gnzwnkgpt,4,14,11
0gogxe2r93,17,5,12
0gohm8ykij,1,26,10
0gp6bdjjlq,16,3,5
0gpc3mkbtz,2,40,41
0gpgyr26kj,1,1,0
0gpidrdm9h,5,18,22
0gpmrcm8y8,9,7,8
0gq51ili17,3,2,0
0gqmo7q3u8,4,3,0
0gqnh7wa0v,10,10,24
0gqrqo5ujf,0,2,0
0gqtto6okx,5,10,7
0grcgfge5d,6,11,11
0grrj12tdl,4,7,2
0gry1onx1f,0,29,8
0gsd196xws,5,11,9
0gtjt7532k,16,2,3
0gtkus0z2k,22,6,34
0gtpdlq0e2,0,5,0
0gu4b6syyt,12,10,29
0gujb8i056,5,24,39
0gujf50bqo,10,2,1
0gvd4p4hr8,10,12,32
0gvo6eg6ni,2,16,7
0gvsdizpom,10,9,16
0gvvgf866r,7,5,2
0gw9blou2z,5,16,20
0gwj57o4l9,6,3,1
0gwkde3pky,7,4,2
0gwmuvktqn,17,12,78
0gwnjqum9m,4,25,37
0gwr4ac02t,20,9,58
0gxk7xgpgh,3,5,1
0gyxhfpm4o,4,11,8
0gz2ojpnx4,11,10,24
0h0q7bskit,8,10,15
0h1el9fk9k,16,5,12
0h20ny8mmw,3,24,23
0h215ef2b7,5,4,1
0h2f9f3f38,20,8,50
0h2u2k86hf,6,12,15
0h37ddhqlx,9,7,10
0h43yrjqij,10,3,2
0h4hcvmse4,5,6,3
0h5gee5ywk,4,17,17
0h5rkcw1or,2,5,0
0h6ypg7bui,7,11,14
0h7267vrxg,7,5,3
0h75elxfkb,15,6,17
0h7peid8wt,7,7,5
0h7wd7hmfn,9,3,1
0h860xtj0i,2,18,8
0h8l5andap,35,6,71
0h8lhey944,32,7,88
0h914sx8gt,11,3,3
0haf9shuch,9,23,88
0ham51wipt,24,2,7
0hb4uvs43p,7,4,2
0hbbqzv34p,12,6,12
0hbpjcydqq,27,8,75
0hc01ec40n,23,5,25
0hc1c58f3h,11,10,26
0hc1gyrcy4,18,9,52
0hcuuelxtg,6,30,83
0hd0eohy12,21,7,36
0hdag3o95q,7,13,19
0hdd8uudhx,13,6,13
0hdgmd3vrh,12,15,64
0hdrib8h6k,11,17,74
0he06y42bh,16,3,3
0he4zj6e3k,16,3,6
0heelzqhzy,6,23,56
0hf2mjimt4,16,5,14
0hf9t6fhk7,7,18,36
0hff3jklnq,0,1,0
0hfh6cl7yj,9,9,14
0hg0jwihj7,8,15,33
0hgw4spq8y,0,0,0
0hh6yaluso,33,4,33
0hiu0gsxff,31,6,58
0hiz56zwb3,7,13,23
0hj6ahe2t5,8,6,5
0hj8h1eizw,9,11,22
0hjb8wh6x0,21,5,23
0hjbbcz121,14,2,2
0hjgwawx6v,13,12,54
0hjij5mpba,10,2,0
0hjoc5q8nf,98,2,57
0hjrvdaqjn,4,8,4
0hkhnjzu20,25,6,47
0hko1nykgh,0,4,0
0hkq1qe0qy,1,51,52
0hlvffb8nu,10,10,23
0hlya1vvrt,3,8,2
